
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set FRONT_READ and time  0.1000000E+01

         1  8.565356E-03  3.172050E+00  4.099295E+00
         3 -8.565356E-03  3.172050E+00 -4.099295E+00

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL_MEMBERS and time  0.1000000E+01

        30   5 -4.086863E+00 -6.092166E-02  1.722348E-12 -4.989774E-01 -7.036889E-14 -1.177506E-14
        30   6 -4.086863E+00 -6.092166E-02  1.299324E-12 -4.989774E-01  2.182374E-13  3.560666E-13
        30   7 -4.086863E+00 -6.092166E-02  1.073620E-12 -4.989774E-01  2.176744E-14  4.593681E-13
        30   8 -4.086863E+00 -6.092166E-02 -1.452064E-12 -4.989774E-01 -1.771420E-13  6.103328E-14
        31   1  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   2  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   3  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   4  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   5  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   6  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   7  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        31   8  2.289371E+00  3.412698E-02  2.735111E+00  2.795162E-01  2.502336E+00  3.055178E-01
        32   1  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   2  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   3  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   4  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   5  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   6  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   7  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        32   8  4.368309E-02  6.511710E-04  5.218818E-02  5.333400E-03 -4.774663E-02 -5.829531E-03
        33   1  4.128266E-01  4.084184E+00  1.769544E-12 -1.298484E+00 -1.516215E-12 -7.806256E-14
        33   2  4.128266E-01  4.084184E+00  2.400784E-12 -1.298484E+00  1.128905E-12  8.226592E-13
        33   3  4.128266E-01  4.084184E+00 -1.900979E-12 -1.298484E+00 -5.194162E-13  1.020818E-12
        33   4  4.128266E-01  4.084184E+00 -1.438451E-12 -1.298484E+00 -9.907940E-14  1.339073E-12
        33   5  4.128266E-01  4.084184E+00  2.151044E-12 -1.298484E+00 -6.004812E-13  7.806256E-14
        33   6  4.128266E-01  4.084184E+00 -3.507966E-13 -1.298484E+00  1.807448E-12  1.182948E-12
        33   7  4.128266E-01  4.084184E+00  3.033527E-13 -1.298484E+00  1.396119E-13  1.639314E-12
        33   8  4.128266E-01  4.084184E+00 -3.490299E-12 -1.298484E+00  5.359295E-13  1.861492E-12
        34   1 -4.128266E-01 -4.084184E+00 -9.889358E-13 -1.298484E+00  1.433649E-12 -1.561251E-13
        34   2 -4.128266E-01 -4.084184E+00 -3.151637E-12 -1.298484E+00  1.043336E-12  4.563657E-13
        34   3 -4.128266E-01 -4.084184E+00  1.497017E-12 -1.298484E+00 -2.552045E-14 -4.233392E-12
        34   4 -4.128266E-01 -4.084184E+00 -4.742704E-13 -1.298484E+00 -4.158332E-13 -3.692959E-12
        34   5 -4.128266E-01 -4.084184E+00 -1.316659E-12 -1.298484E+00  1.106387E-12  6.004812E-15
        34   6 -4.128266E-01 -4.084184E+00 -4.279842E-12 -1.298484E+00  5.314259E-13  4.323465E-13
        34   7 -4.128266E-01 -4.084184E+00  9.488065E-13 -1.298484E+00  5.554451E-14 -4.119301E-12
        34   8 -4.128266E-01 -4.084184E+00 -2.887952E-13 -1.298484E+00 -1.016314E-12 -3.326666E-12
        35   1  9.327222E-02  9.227625E-01  1.182849E-12 -2.933737E-01  5.194162E-13  5.404331E-13
        35   2  9.327222E-02  9.227625E-01  8.980477E-13 -2.933737E-01 -1.140914E-13 -1.921540E-13
        35   3  9.327222E-02  9.227625E-01  1.795603E-13 -2.933737E-01 -3.077466E-13  6.365101E-13
        35   4  9.327222E-02  9.227625E-01 -1.465859E-13 -2.933737E-01  2.912334E-13  5.644523E-13
        35   5  9.327222E-02  9.227625E-01 -7.883627E-13 -2.933737E-01  3.888116E-13  2.582069E-13
        35   6  9.327222E-02  9.227625E-01  1.880680E-12 -2.933737E-01 -5.254211E-13 -4.623705E-13
        35   7  9.327222E-02  9.227625E-01 -2.095501E-12 -2.933737E-01 -1.771420E-13  3.362695E-13
        35   8  9.327222E-02  9.227625E-01  3.407970E-13 -2.933737E-01  4.503609E-15  3.122502E-13
        36   1 -9.327222E-02 -9.227625E-01 -1.723917E-12 -2.933737E-01 -7.971388E-13  3.122502E-13
        36   2 -9.327222E-02 -9.227625E-01  5.541360E-12 -2.933737E-01  8.001412E-13 -7.385919E-13
        36   3 -9.327222E-02 -9.227625E-01 -9.367109E-13 -2.933737E-01 -1.116895E-12 -1.981588E-13
        36   4 -9.327222E-02 -9.227625E-01 -3.154103E-13 -2.933737E-01  1.182948E-12 -2.702165E-13
        36   5 -9.327222E-02 -9.227625E-01 -2.187001E-12 -2.933737E-01 -1.115394E-12  6.605293E-13
        36   6 -9.327222E-02 -9.227625E-01  3.833708E-12 -2.933737E-01  2.041636E-12 -1.080866E-12
        36   7 -9.327222E-02 -9.227625E-01 -1.532119E-12 -2.933737E-01 -1.475683E-12 -3.002406E-14
        36   8 -9.327222E-02 -9.227625E-01 -1.210653E-12 -2.933737E-01  2.502505E-12 -6.305053E-13
        37   1 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   2 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   3 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   4 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   5 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   6 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   7 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        37   8 -1.451385E-01 -1.435887E+00 -1.733969E-01  4.565111E-01 -1.586397E-01  4.989772E-01
        38   1  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   2  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   3  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   4  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   5  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   6  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   7  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        38   8  1.451385E-01  1.435887E+00  1.733969E-01  4.565111E-01  1.586397E-01  4.989772E-01
        39   1  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   2  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   3  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   4  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   5  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   6  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   7  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        39   8  3.599555E-01  3.561118E+00  4.300387E-01 -1.132186E+00 -3.934397E-01  1.237505E+00
        40   1 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   2 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   3 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   4 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   5 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   6 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   7 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        40   8 -3.599555E-01 -3.561118E+00 -4.300387E-01 -1.132186E+00  3.934397E-01  1.237505E+00
        41   1 -1.608195E-01  4.535392E-12  2.776370E-13  7.506015E-15  3.002406E-15  4.304361E-13
        41   2 -1.608195E-01 -6.243074E-13  1.850656E-12  4.503609E-14 -1.200962E-14 -1.153962E-12
        41   3 -1.608195E-01  3.853851E-12 -4.593881E-12  7.506015E-15 -9.007218E-15  3.169759E-13
        41   4 -1.608195E-01  7.542294E-13  2.121328E-12  4.803850E-14  2.401925E-14 -9.726210E-13
        41   5 -1.608195E-01  1.825039E-12 -1.007075E-13  1.501203E-15 -9.007218E-15 -4.097666E-13
        41   6 -1.608195E-01 -2.344317E-12  1.989108E-12 -3.302647E-14 -1.801444E-14 -8.677111E-14
        41   7 -1.608195E-01  7.849055E-13 -4.973972E-12  4.503609E-15  6.004812E-15 -2.452518E-13
        41   8 -1.608195E-01 -8.235584E-13  2.450188E-12 -3.753008E-14  3.903128E-14  8.313206E-14
        42   1 -9.936003E-02  1.014438E-12  6.446793E-13  3.302647E-14  1.501203E-14 -8.465451E-13
        42   2 -9.936003E-02 -1.165338E-12 -8.201744E-13  7.881316E-15 -1.801444E-14  7.176460E-13
        42   3 -9.936003E-02  5.660031E-13 -8.389267E-13  2.627105E-14 -6.004812E-15 -1.283180E-12
        42   4 -9.936003E-02 -1.532288E-13  1.104666E-12  3.753008E-16  2.702165E-14  1.104122E-12
        42   5 -9.936003E-02 -9.138761E-13  2.867034E-13 -3.377707E-14  3.002406E-15 -1.399701E-12
        42   6 -9.936003E-02 -2.823425E-13  1.156204E-13 -1.651323E-14 -2.702165E-14  1.266025E-12
        42   7 -9.936003E-02 -9.584710E-13 -5.608924E-13 -2.964876E-14  0.000000E+00 -1.691979E-12
        42   8 -9.936003E-02  6.386913E-13  1.793874E-12 -1.050842E-14  3.903128E-14  1.677220E-12
        43   1 -1.142864E+01 -6.475440E-12 -1.269849E+00 -1.373601E-12 -3.809546E+00 -8.759520E-13
        43   2 -1.142864E+01  1.525389E-12 -1.269849E+00 -4.203368E-14 -3.809546E+00 -1.073360E-13
        43   3 -1.142864E+01 -3.003787E-12 -1.269849E+00 -1.796940E-12 -3.809546E+00  3.730489E-13
        43   4 -1.142864E+01 -1.979650E-13 -1.269849E+00  6.004812E-15 -3.809546E+00 -6.860498E-13
        43   5 -1.142864E+01 -1.072752E-12 -1.269849E+00  4.083272E-13 -3.809546E+00  2.002605E-12
        43   6 -1.142864E+01  5.132205E-13 -1.269849E+00 -3.497803E-13 -3.809546E+00 -2.009360E-12
        43   7 -1.142864E+01  2.026261E-12 -1.269849E+00 -1.501203E-14 -3.809546E+00  2.792238E-12
        43   8 -1.142864E+01 -6.585503E-13 -1.269849E+00 -3.182550E-13 -3.809546E+00 -2.599333E-12
        44   1  1.124065E+01 -9.178040E-14  1.248961E+00 -1.125902E-15 -3.746883E+00 -1.312802E-12
        44   2  1.124065E+01  7.983610E-13  1.248961E+00  3.456520E-13 -3.746883E+00  1.864776E-12
        44   3  1.124065E+01 -1.032168E-12  1.248961E+00  3.096231E-14 -3.746883E+00 -1.384672E-12
        44   4  1.124065E+01 -5.049950E-13  1.248961E+00  3.475285E-13 -3.746883E+00  1.528600E-12
        44   5  1.124065E+01  6.296436E-13  1.248961E+00 -1.489569E-12 -3.746883E+00 -1.242058E-12
        44   6  1.124065E+01  7.102355E-13  1.248961E+00 -1.236616E-13 -3.746883E+00  1.452320E-12
        44   7  1.124065E+01 -3.924934E-13  1.248961E+00 -1.459545E-12 -3.746883E+00 -1.319839E-12
        44   8  1.124065E+01 -3.675402E-13  1.248961E+00 -1.366095E-13 -3.746883E+00  1.145043E-12
        45   1  1.608195E-01 -1.419402E-12  8.529928E-13 -1.501203E-15 -3.002406E-14 -4.748013E-13
        45   2  1.608195E-01 -4.464614E-13  2.950706E-13 -3.602887E-14  1.501203E-14  5.120396E-13
        45   3  1.608195E-01 -1.104425E-12  6.443399E-12  6.004812E-15  3.302647E-14 -1.004825E-13
        45   4  1.608195E-01 -2.117574E-12  6.740160E-13 -3.452767E-14 -1.801444E-14  7.685677E-13
        45   5  1.608195E-01 -6.640498E-13 -5.754292E-13 -9.007218E-15 -1.501203E-14  7.721186E-13
        45   6  1.608195E-01  7.775236E-13 -9.281169E-13  2.702165E-14  3.302647E-14 -2.245478E-13
        45   7  1.608195E-01 -1.582605E-13  4.835333E-12  0.000000E+00  2.101684E-14  1.052555E-12
        45   8  1.608195E-01 -8.626283E-13 -6.690340E-13  3.302647E-14 -3.903128E-14  2.266835E-15
        46   1  9.936003E-02 -3.014825E-12  5.042032E-13 -2.702165E-14  9.007218E-15 -9.175760E-14
        46   2  9.936003E-02  7.692154E-13  2.108802E-14 -2.964876E-14  1.501203E-14  3.826556E-13
        46   3  9.936003E-02 -3.658323E-12  5.296075E-13 -1.351083E-14 -3.002406E-15  7.295806E-13
        46   4  9.936003E-02  6.966651E-13  1.425586E-12 -1.576263E-14 -2.702165E-14 -3.175147E-13
        46   5  9.936003E-02  1.339906E-12  1.454007E-12  1.163432E-14  1.501203E-14 -2.483723E-13
        46   6  9.936003E-02 -2.338782E-14 -1.028465E-12  1.013312E-14  1.801444E-14  3.109082E-13
        46   7  9.936003E-02  6.488567E-13  1.591227E-12  1.876504E-15  0.000000E+00  5.651908E-13
        46   8  9.936003E-02 -2.187617E-13  1.382185E-13 -5.629511E-15 -1.801444E-14 -3.525499E-13
        47   1  1.142864E+01 -3.605358E-12  1.269849E+00  8.376713E-13  3.809546E+00 -2.618849E-12
        47   2  1.142864E+01  2.571040E-12  1.269849E+00  6.154932E-13  3.809546E+00  5.524427E-13
        47   3  1.142864E+01 -4.566343E-12  1.269849E+00  8.361701E-13  3.809546E+00 -2.116696E-12
        47   4  1.142864E+01  3.049946E-12  1.269849E+00  9.442567E-13  3.809546E+00  4.653729E-14
        47   5  1.142864E+01 -1.835232E-12  1.269849E+00  1.028324E-12  3.809546E+00 -3.866348E-12
        47   6  1.142864E+01  3.615643E-13  1.269849E+00 -3.858092E-13  3.809546E+00 -4.458573E-13
        47   7  1.142864E+01 -1.796706E-12  1.269849E+00  9.757820E-13  3.809546E+00 -3.634412E-12
        47   8  1.142864E+01  1.031841E-12  1.269849E+00 -7.806256E-14  3.809546E+00 -9.232398E-13
        48   1 -1.124065E+01 -3.510330E-12 -1.248961E+00  4.349736E-13  3.746883E+00  2.955587E-12
        48   2 -1.124065E+01  3.786131E-13 -1.248961E+00 -7.303353E-13  3.746883E+00 -6.671909E-13
        48   3 -1.124065E+01 -4.227418E-12 -1.248961E+00  8.234098E-13  3.746883E+00  3.814463E-12
        48   4 -1.124065E+01  1.559052E-12 -1.248961E+00 -8.667571E-13  3.746883E+00 -1.295632E-12
        48   5 -1.124065E+01  1.256041E-12 -1.248961E+00 -1.276023E-14  3.746883E+00  2.645964E-12
        48   6 -1.124065E+01 -4.570423E-13 -1.248961E+00 -8.301653E-13  3.746883E+00  2.097931E-13
        48   7 -1.124065E+01  1.765384E-13 -1.248961E+00  3.621652E-13  3.746883E+00  3.547718E-12
        48   8 -1.124065E+01  8.561502E-13 -1.248961E+00 -9.517627E-13  3.746883E+00 -4.535510E-13
        49   1  8.623147E+00  7.330174E+00 -3.299576E-12 -7.950419E+00 -1.441155E-12  1.264013E-12
        49   2  8.623147E+00  7.330174E+00  2.118023E-13 -7.950419E+00 -4.773826E-13 -6.275029E-13
        49   3  8.623147E+00  7.330174E+00  3.591947E-12 -7.950419E+00  5.314259E-13 -1.864494E-12
        49   4  8.623147E+00  7.330174E+00 -9.272482E-13 -7.950419E+00 -1.906528E-13  6.815462E-13
        49   5  8.623147E+00  7.330174E+00 -4.015749E-12 -7.950419E+00 -7.566063E-13  1.891516E-12
        49   6  8.623147E+00  7.330174E+00  2.221633E-12 -7.950419E+00 -1.019317E-12 -1.537232E-12
        49   7  8.623147E+00  7.330174E+00  1.531197E-12 -7.950419E+00  1.379606E-12 -1.625803E-12
        49   8  8.623147E+00  7.330174E+00  1.362321E-12 -7.950419E+00 -7.491003E-13 -3.437755E-13
        50   1 -8.623147E+00 -7.330174E+00  1.968465E-12 -7.950419E+00  1.921540E-13 -1.082367E-12
        50   2 -8.623147E+00 -7.330174E+00  1.840139E-12 -7.950419E+00 -9.007218E-15 -4.533633E-13
        50   3 -8.623147E+00 -7.330174E+00 -7.499612E-13 -7.950419E+00  1.522220E-12  1.107888E-12
        50   4 -8.623147E+00 -7.330174E+00 -1.099614E-12 -7.950419E+00  1.387112E-12  6.605293E-14
        50   5 -8.623147E+00 -7.330174E+00  2.564026E-12 -7.950419E+00 -3.753008E-14 -3.918140E-13
        50   6 -8.623147E+00 -7.330174E+00  1.483968E-12 -7.950419E+00  1.411131E-13 -2.927346E-13
        50   7 -8.623147E+00 -7.330174E+00  9.884274E-13 -7.950419E+00  1.372100E-12  1.690355E-12
        50   8 -8.623147E+00 -7.330174E+00 -1.519813E-12 -7.950419E+00  1.562752E-12  9.757820E-14
        51   1  1.588209E+00  1.350069E+00 -1.027442E-12 -1.464306E+00  5.524427E-13  1.037331E-12
        51   2  1.588209E+00  1.350069E+00  7.479933E-13 -1.464306E+00 -3.002406E-13 -5.944764E-13
        51   3  1.588209E+00  1.350069E+00 -6.220292E-13 -1.464306E+00  3.903128E-13  5.239198E-13
        51   4  1.588209E+00  1.350069E+00  7.515500E-13 -1.464306E+00 -7.280835E-13  1.110890E-13
        51   5  1.588209E+00  1.350069E+00 -1.619782E-12 -1.464306E+00  9.967988E-13  1.558249E-12
        51   6  1.588209E+00  1.350069E+00  3.673723E-13 -1.464306E+00  4.503609E-14 -6.905534E-14
        51   7  1.588209E+00  1.350069E+00 -2.201900E-12 -1.464306E+00  9.937964E-13  7.521027E-13
        51   8  1.588209E+00  1.350069E+00  5.719434E-13 -1.464306E+00 -3.707971E-13  5.959776E-13
        52   1 -1.588209E+00 -1.350069E+00 -8.797913E-13 -1.464306E+00 -1.726383E-13 -3.422743E-13
        52   2 -1.588209E+00 -1.350069E+00 -1.771640E-13 -1.464306E+00 -3.632911E-13 -2.942358E-13
        52   3 -1.588209E+00 -1.350069E+00  1.107207E-12 -1.464306E+00 -7.716183E-13 -4.908934E-13
        52   4 -1.588209E+00 -1.350069E+00 -7.609507E-13 -1.464306E+00 -8.586881E-13 -5.854692E-13
        52   5 -1.588209E+00 -1.350069E+00 -1.105497E-12 -1.464306E+00  2.251805E-13 -6.605293E-14
        52   6 -1.588209E+00 -1.350069E+00 -7.333216E-13 -1.464306E+00  7.160738E-13 -7.295847E-13
        52   7 -1.588209E+00 -1.350069E+00  1.781432E-12 -1.464306E+00 -3.753008E-13 -2.431949E-13
        52   8 -1.588209E+00 -1.350069E+00 -1.382388E-12 -1.464306E+00  2.537033E-13 -1.107888E-12
        53   1  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   2  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   3  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   4  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   5  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   6  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   7  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        53   8  4.623354E+00  3.930119E+00  5.137060E-01 -4.262667E+00  1.541118E+00 -1.420889E+00
        54   1 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   2 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   3 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   4 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   5 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   6 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   7 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        54   8 -4.623354E+00 -3.930119E+00 -5.137060E-01 -4.262667E+00 -1.541118E+00 -1.420889E+00
        55   1  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   2  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   3  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   4  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   5  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   6  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   7  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        55   8  4.747911E+00  4.035999E+00  5.275457E-01 -4.377507E+00 -1.582637E+00  1.459169E+00
        56   1 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   2 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   3 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   4 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   5 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   6 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   7 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        56   8 -4.747911E+00 -4.035999E+00 -5.275457E-01 -4.377507E+00  1.582637E+00  1.459169E+00
        57   1 -1.207243E+00 -3.353453E-02 -1.668329E-13 -2.012072E-01 -5.770249E-15  2.452708E-13
        57   2 -1.207243E+00 -3.353453E-02  3.058404E-13 -2.012072E-01  5.831235E-14  1.138100E-13
        57   3 -1.207243E+00 -3.353453E-02  6.634886E-14 -2.012072E-01  3.213513E-15  3.733480E-13
        57   4 -1.207243E+00 -3.353453E-02  3.056990E-13 -2.012072E-01  4.273737E-14 -1.743389E-14
